epoch,val_l1,val_bicubic_l1,val_energy_mae
1,0.04443914782255888,0.03184942224994302,2.136559019088745
2,0.039123823188245296,0.03184942224994302,1.5899210300445556
3,0.038366291880607604,0.03184942224994302,1.8776025714874267
4,0.03693609560281038,0.03184942224994302,1.3053423023223878
5,0.03546060388535261,0.03184942224994302,1.145310745239258
6,0.034846024487167594,0.03184942224994302,1.403323823928833
7,0.033927411809563636,0.03184942224994302,1.199307912826538
8,0.03351679851859808,0.03184942224994302,1.1756036071777343
